CD_IMOVEL;DS_CIDADE;DS_SETOR;COD_DESTINACAO_IMOVEL;DS_DESTINACAO_IMOVEL;TIPO_USO_DESTINACAO;ANO_VENDA;NR_EDITAL;ITEM_EDITAL;VALOR_LAUDO;PERCENTUAL_ENTRADA;VALOR_VENDA;AREA_MAX_CONSTR;AREA_BASE;AREA;QTD_OFERTAS
595843;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;8;25;265000;5;445111.99;352.8;352.8;147;16
846117;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;26;318000;5;357999;424.23;424.23;424.23;3
846139;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;30;338000;5;371999;479.47;479.47;479.47;1
846145;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;32;317000;5;318100;420;420;420;1
846168;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;38;317000;5;318000;420;420;420;1
846176;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;39;345000;5;360000;501705;501705;501705;2
846179;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;40;355000;5;357200;533.05;533.05;533.05;2
846210;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;41;360000;5;378468;549.01;549.01;549.01;3
846211;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;42;336000;5;336253;474.17;474.17;474.17;1
846364;JARDIM BOTÁNICO;COMP. URB. ALDEIAS DO CERRADO - QR 04 - RESIDENCIAL SUCUPIRAS;285;HABITACAO UNIFAMILIAR;Unifamiliar;2025;8;52;343000;5;350099;496.41;496.41;496.41;1
479774;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;UOS CSIIR 2 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;59;160000;5;200000;394289;308574;171.43;2
242325;RECANTO DAS EMAS;RECANTO DAS EMAS;60221;UOS CSII 1 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC NÁ 948/2019, COM ALTERAÇÕES DA LC NÁ 1007/2022 E DA LC NÁ 1058/2025.;Mista;2025;8;66;238000;5;239000;666.06;599454;333.03;1
819041;RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;UOS CSIIR 2 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;70;150000;5;155100;273;127.4;91;2
803189;RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60223;UOS CSII 3 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC NÁ 948/2019, COM ALTERAÇÕES DA LC NÁ 1007/2022 E DA LC NÁ 1058/2025.;Mista;2025;8;79;1480000;5;1631000;3713175;2079378;1485.27;1
508452;SAMAMBAIA;CENTRO URBANO;60217;UOS CSIIR 2 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;82;464000;5;481000;750;500;250;1
77206;SAMAMBAIA;QN-SAMAMBAIA;60217;UOS CSIIR 2 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;85;158000;5;162740;350;200;100;1
77208;SAMAMBAIA;QN-SAMAMBAIA;60217;UOS CSIIR 2 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;86;158000;5;160000;350;200;100;1
188305;SAMAMBAIA;QN-SAMAMBAIA;60217;UOS CSIIR 2 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;90;1240000;5;2401000;3604;2120;1060;3
185152;SAMAMBAIA;QS-SAMAMBAIA;60219;UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÁO OBRIGATÁRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÕO UNIFAMILIAR OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÁO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;95;121000;5;122020;300;200;100;1
188110;SAMAMBAIA;QN-SAMAMBAIA;60220;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÁO OBRIGATÁRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÕO UNIFAMILIAR OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÁO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;99;1030000;5;2161000;3406.5;2271;1135.5;3
185494;SAMAMBAIA;QS-SAMAMBAIA;60220;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÁO OBRIGATÁRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÕO UNIFAMILIAR OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÁO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;100;121000;5;145103.3;300;200;100;1
185501;SAMAMBAIA;QS-SAMAMBAIA;60220;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÁO OBRIGATÁRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÕO UNIFAMILIAR OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÁO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;101;121000;5;165103.4;300;200;100;1
185502;SAMAMBAIA;QS-SAMAMBAIA;60220;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÁO OBRIGATÁRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÕO UNIFAMILIAR OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÁO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;102;121000;5;165103.4;300;200;100;2
455635;SAMAMBAIA;QS-SAMAMBAIA;60220;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÁO OBRIGATÁRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÕO UNIFAMILIAR OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÁO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;103;381000;5;521000;1200;800;400;3
455961;SAMAMBAIA;QS-SAMAMBAIA;60220;UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÁO OBRIGATÁRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÕO UNIFAMILIAR OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÕO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÁO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;104;381000;5;466990;1200;800;400;2
246150;SANTA MARIA;SANTA MARIA                                  ;60218;UOS CSIIR 3- COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;110;119000;5;130000;500;280;200;2
246445;SANTA MARIA;SANTA MARIA                                  ;60224;UOS CSIIND 1 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC NÁ 948/2019, COM ALTERAÇÕES DA LC NÁ 1007/2022 E DA LC NÁ 1058/2025.;Mista;2025;8;111;265000;5;270000;1440;840;600;2
828926;SAO SEBASTIAO;BAIRRO CRIXÁ;60217;UOS CSIIR 2 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;8;113;1940000;5;1988500;4551753;1517251;1517251;1
572196;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;2;2210000;100;2255555;0;0;234.27;1
572198;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;3;2210000;100;2255555;0;0;234.27;1
572204;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;4;2210000;100;2500105;0;0;234.27;2
572206;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;5;2210000;100;2255555;0;0;234.27;1
572213;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;7;1390000;100;1391391;0;0;112.99;1
572214;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;8;1390000;100;1411411;0;0;112.99;1
572217;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;9;1390000;100;1411411;0;0;112.99;1
572219;BRASILIA;SETOR DE SUPERQUADRAS SUL                    ;60142;SEM GABARITO;Coletivo;2025;9;11;2290000;100;2330000;0;0;242.52;1
158423;BRASILIA;SETOR DE HABITACOES INDIVIDUAIS SUL          ;60211;UOS RE 1 - RESIDENCIAL EXCLUSIVO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS).;Unifamiliar;2025;9;12;3760000;100;6659999;1120;1120;800;12
238107;BRASILIA;SETOR DE OFICINAS NORTE                      ;60227;UOS CSIINDR - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÁO, OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÁNCIA DE USO NÁO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;9;16;354000;5;494550;175;175;125;2
807001;BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;60598;PURP 52 - COMERCIAL VAREJISTA, INDUSTRIAL DE VESTUÁRIO E ACESSÁRIOS, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL APENAS ORGANIZAÇÕES ASSOCIATIVAS. DETALHAMENTO DE ATIVIDADES, VIDE LC NÁ 1041/2024, ANEXO VII - PPCUB.;;2025;9;18;233000;5;261000;15;15;15;2
61685;GAMA;SETOR SUL                                    ;60216;UOS CSIIR 1 - COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÁRIOS OS USOS COMERCIAL, PRESTAÇÕO DE SERVIÁOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÁO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÁO OCORRA VOLTADO PARA O LOGRADOURO PÁBLICO NO NÁVEL DE CIRCULAÇÕO DO PEDESTRE. (VIDE ANEXO I ? TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Mista;2025;9;21;201000;5;207777.77;1250;625;312.5;1
594693;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;22;360000;5;594720;500928;500928;208.72;10
595783;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;23;260000;5;357200;345.6;345.6;144;4
595793;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;24;288000;5;513311.2;388.8;388.8;162;15
595806;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;25;260000;5;435000;345.6;345.6;144;13
595807;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;26;260000;5;433233.95;345.6;345.6;144;12
595808;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;27;260000;5;352561;345.6;345.6;144;11
595811;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;28;260000;5;442312;345.6;345.6;144;10
595846;GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;UOS RO  1 - RESIDENCIAL OBRIGATÁRIO, NA CATEGORIA HABITAÇÕO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÁO RESIDENCIAL COM ATIVIDADE ECONÁMICA REALIZADA NO ÁMBITO DOMÁSTICO, NÁO SENDO AUTORIZADO O ACESSO INDEPENDENTE (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS);Unifamiliar;2025;9;29;260000;5;401000;345.6;345.6;144;10
